,Product_Name,Product_Cost,Manufacture_Date,Expiry_Date,SKU,Store_Name,Store_Address,Region,Sale_Date,Quantity_Sold,Product_Amount,Product_Measure,Product_Volume,Manufacturer,Expired_days,days2sale
13936,Молоко,337.6,2024-01-31 15:09:24,2024-02-05 15:09:24,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2024-02-04 15:09:24,4.0,3.72,л,0.004,"ОАО ""Молокозавод №1""",1,4
14231,Молоко,75.9,2022-04-24 12:50:33,2022-04-29 12:50:33,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2022-04-27 12:50:33,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",2,3
14279,Молоко,160.4,2024-12-12 17:52:17,2024-12-17 17:52:17,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-12-16 17:52:17,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",1,4
14322,Молоко,383.5,2022-09-20 19:37:36,2022-09-25 19:37:36,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2022-09-22 19:37:36,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",3,2
14539,Молоко,217.8,2023-04-16 13:11:49,2023-04-21 13:11:49,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2023-04-17 13:11:49,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",4,1
14699,Молоко,228.0,2023-08-29 09:05:26,2023-09-03 09:05:26,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2023-09-01 09:05:26,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",2,3
14796,Молоко,82.3,2023-12-30 14:49:12,2024-01-04 14:49:12,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2024-01-01 14:49:12,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",3,2
14998,Молоко,412.0,2024-04-22 09:41:43,2024-04-27 09:41:43,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-04-24 09:41:43,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",3,2
15076,Молоко,230.4,2022-07-26 13:49:52,2022-07-31 13:49:52,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2022-07-29 13:49:52,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",2,3
15146,Молоко,160.4,2023-09-17 16:36:19,2023-09-22 16:36:19,1003,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2023-09-20 16:36:19,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",2,3
15196,Молоко,353.5,2022-03-29 15:07:51,2022-04-03 15:07:51,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2022-03-31 15:07:51,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",3,2
15420,Молоко,166.6,2023-08-28 18:33:43,2023-09-02 18:33:43,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2023-08-30 18:33:43,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",3,2
15452,Молоко,135.4,2021-11-06 18:44:59,2021-11-11 18:44:59,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2021-11-07 18:44:59,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",4,1
15612,Молоко,86.7,2024-07-10 18:41:26,2024-07-15 18:41:26,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2024-07-11 18:41:26,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",4,1
15650,Молоко,432.5,2024-06-11 11:14:52,2024-06-16 11:14:52,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-06-11 11:14:52,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",5,0
15863,Молоко,77.7,2022-09-14 20:43:47,2022-09-19 20:43:47,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2022-09-18 20:43:47,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",1,4
15963,Молоко,76.7,2023-10-13 14:07:41,2023-10-18 14:07:41,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2023-10-17 14:07:41,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",1,4
16057,Молоко,76.2,2022-04-11 21:37:59,2022-04-16 21:37:59,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2022-04-12 21:37:59,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",4,1
16072,Молоко,69.5,2021-12-18 18:45:51,2021-12-23 18:45:51,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2021-12-19 18:45:51,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",4,1
16172,Молоко,87.5,2024-11-13 16:47:53,2024-11-18 16:47:53,1003,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2024-11-15 16:47:53,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",3,2
16340,Молоко,337.5,2021-07-28 12:10:59,2021-08-02 12:10:59,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2021-07-31 12:10:59,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",2,3
16376,Молоко,308.8,2024-02-03 18:52:37,2024-02-08 18:52:37,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2024-02-06 18:52:37,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",2,3
16486,Молоко,198.9,2021-04-16 17:40:54,2021-04-21 17:40:54,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2021-04-16 17:40:54,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",5,0
16663,Молоко,227.7,2022-07-15 19:46:34,2022-07-20 19:46:34,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2022-07-15 19:46:34,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",5,0
16983,Молоко,148.8,2023-05-05 12:37:08,2023-05-10 12:37:08,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2023-05-09 12:37:08,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",1,4
17019,Молоко,198.6,2021-05-13 09:08:29,2021-05-18 09:08:29,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2021-05-14 09:08:29,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",4,1
17686,Молоко,140.2,2022-03-20 18:12:30,2022-03-25 18:12:30,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2022-03-22 18:12:30,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",3,2
17700,Молоко,428.0,2024-02-28 18:25:14,2024-03-04 18:25:14,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2024-02-29 18:25:14,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",4,1
17801,Молоко,330.8,2023-09-10 14:09:00,2023-09-15 14:09:00,1003,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2023-09-13 14:09:00,4.0,3.72,л,0.004,"ОАО ""Молокозавод №1""",2,3
18044,Молоко,371.0,2023-08-03 19:08:57,2023-08-08 19:08:57,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2023-08-04 19:08:57,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",4,1
18269,Молоко,85.2,2024-11-02 21:36:30,2024-11-07 21:36:30,1003,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2024-11-03 21:36:30,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",4,1
18461,Молоко,309.2,2024-09-03 19:39:45,2024-09-08 19:39:45,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2024-09-05 19:39:45,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",3,2
18582,Молоко,203.4,2021-09-20 20:43:33,2021-09-25 20:43:33,1004,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2021-09-21 20:43:33,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",4,1
18669,Молоко,156.8,2024-06-09 13:36:22,2024-06-14 13:36:22,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-06-13 13:36:22,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",1,4
18697,Молоко,405.0,2024-01-29 11:01:16,2024-02-03 11:01:16,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-02-02 11:01:16,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",1,4
18863,Молоко,85.5,2024-11-18 18:10:12,2024-11-23 18:10:12,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2024-11-21 18:10:12,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",2,3
19007,Молоко,74.5,2023-05-23 20:14:01,2023-05-28 20:14:01,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2023-05-24 20:14:01,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",4,1
19172,Молоко,255.3,2024-09-19 10:04:41,2024-09-24 10:04:41,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2024-09-19 10:04:41,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",5,0
19232,Молоко,145.4,2023-04-14 18:48:30,2023-04-19 18:48:30,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2023-04-17 18:48:30,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",2,3
19494,Молоко,286.8,2023-01-20 11:55:14,2023-01-25 11:55:14,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2023-01-22 11:55:14,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",3,2
19704,Молоко,350.5,2022-03-18 13:30:03,2022-03-23 13:30:03,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2022-03-19 13:30:03,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",4,1
19779,Молоко,210.6,2021-01-19 11:48:00,2021-01-24 11:48:00,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2021-01-20 11:48:00,3.0,2.79,л,0.003,"ОАО ""Молокозавод №1""",4,1
19876,Молоко,260.4,2021-01-11 13:01:50,2021-01-16 13:01:50,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2021-01-11 13:01:50,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",5,0
19894,Молоко,294.4,2021-09-21 19:31:57,2021-09-26 19:31:57,1003,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2021-09-24 19:31:57,4.0,3.72,л,0.004,"ОАО ""Молокозавод №1""",2,3
20094,Молоко,284.8,2022-11-05 18:37:31,2022-11-10 18:37:31,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2022-11-08 18:37:31,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",2,3
20203,Молоко,361.5,2021-08-06 14:04:26,2021-08-11 14:04:26,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2021-08-09 14:04:26,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",2,3
20264,Молоко,74.4,2022-01-03 15:37:44,2022-01-08 15:37:44,1003,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2022-01-06 15:37:44,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",2,3
20319,Молоко,362.5,2021-08-13 20:19:44,2021-08-18 20:19:44,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2021-08-14 20:19:44,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",4,1
20436,Молоко,329.2,2024-08-06 13:48:38,2024-08-11 13:48:38,1003,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2024-08-10 13:48:38,4.0,3.72,л,0.004,"ОАО ""Молокозавод №1""",1,4
20794,Молоко,170.4,2024-10-10 10:31:02,2024-10-15 10:31:02,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2024-10-11 10:31:02,2.0,1.86,л,0.002,"ОАО ""Молокозавод №1""",4,1
20840,Молоко,361.5,2021-08-09 14:57:24,2021-08-14 14:57:24,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2021-08-09 14:57:24,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",5,0
20856,Молоко,379.0,2022-05-31 12:36:15,2022-06-05 12:36:15,1003,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2022-06-04 12:36:15,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",1,4
21206,Молоко,222.3,2023-05-05 09:57:52,2023-05-10 09:57:52,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2023-05-09 09:57:52,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",1,4
21272,Молоко,83.5,2024-07-18 18:58:26,2024-07-23 18:58:26,1003,Фермерская дача,"ул. Советская, 40",Ростов-на-Дону,2024-07-22 18:58:26,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",1,4
21875,Молоко,72.1,2022-12-04 19:22:00,2022-12-09 19:22:00,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2022-12-07 19:22:00,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",2,3
21943,Молоко,370.0,2021-11-26 09:46:11,2021-12-01 09:46:11,1003,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2021-11-27 09:46:11,5.0,4.65,л,0.005,"ОАО ""Молокозавод №1""",4,1
22048,Молоко,197.1,2021-03-15 18:06:27,2021-03-20 18:06:27,1004,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2021-03-15 18:06:27,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",5,0
22134,Молоко,351.0,2022-05-19 15:13:45,2022-05-24 15:13:45,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2022-05-19 15:13:45,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",5,0
22178,Молоко,326.5,2021-01-30 13:00:07,2021-02-04 13:00:07,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2021-02-01 13:00:07,5.0,7.0,л,0.0075,"Фермерское хозяйство ""Молочный рай""",3,2
22260,Молоко,69.7,2022-01-02 09:44:13,2022-01-07 09:44:13,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2022-01-06 09:44:13,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",1,4
22434,Молоко,152.6,2024-08-15 12:23:34,2024-08-20 12:23:34,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2024-08-16 12:23:34,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",4,1
22616,Молоко,66.1,2021-03-25 11:45:23,2021-03-30 11:45:23,1004,Фермерская ярмарка,"ул. Чехова, 10",Ростов-на-Дону,2021-03-28 11:45:23,1.0,1.4,л,0.0015,"Фермерское хозяйство ""Молочный рай""",2,3
22782,Молоко,77.1,2022-11-21 10:41:36,2022-11-26 10:41:36,1003,Фермерский остров,"ул. Садовая, 80",Ростов-на-Дону,2022-11-25 10:41:36,1.0,0.93,л,0.001,"ОАО ""Молокозавод №1""",1,4
22793,Молоко,155.6,2024-06-25 21:08:56,2024-06-30 21:08:56,1004,Фермерский рынок,"ул. Жукова, 11",Ростов-на-Дону,2024-06-28 21:08:56,2.0,2.8,л,0.003,"Фермерское хозяйство ""Молочный рай""",2,3
22869,Молоко,203.7,2021-10-26 15:22:41,2021-10-31 15:22:41,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2021-10-30 15:22:41,3.0,4.2,л,0.0045,"Фермерское хозяйство ""Молочный рай""",1,4
23040,Молоко,266.0,2021-05-01 10:39:48,2021-05-06 10:39:48,1004,Фермерский дом,"ул. Гагарина, 28",Ростов-на-Дону,2021-05-01 10:39:48,4.0,5.6,л,0.006,"Фермерское хозяйство ""Молочный рай""",5,0
